tab 	samples
azimuth	citations	criteria	description	dip	dir_dec	dir_inc	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_nrm_origin	dir_polarity	dir_tilt_correction	geologic_classes	geologic_types	int_abs	int_abs_sigma	int_abs_sigma_perc	int_n_specimens	lat	lithologies	lon	method_codes	orientation_quality	result_quality	sample	site	specimens
	This study	DE-SPEC	sample direction.		174.5	-67.2	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr21b	sr21	sr21b2
39.4	This study			-81									Igneous:Extrusive	Lava Flow					42.49962	Basalt	245.851	FS-FD:SO-POM:SO-SUN	g		sr21c	sr21	
39.8	This study			-79									Igneous:Extrusive	Lava Flow					42.49962	Basalt	245.851	FS-FD:SO-POM:SO-SUN	g		sr21d	sr21	
	This study	DE-SPEC	sample direction.		176.1	-69.2	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr21d	sr21	sr21d1
38.2	This study			-78									Igneous:Extrusive	Lava Flow					42.49962	Basalt	245.851	FS-FD:SO-POM:SO-SUN	g		sr21e	sr21	
44.9	This study			-78									Igneous:Extrusive	Lava Flow					42.49962	Basalt	245.851	FS-FD:SO-POM:SO-SUN	g		sr21f	sr21	
338.3	This study			-84									Igneous:Extrusive	Lava Flow					42.49962	Basalt	245.851	FS-FD:SO-POM:SO-SUN	g		sr21g	sr21	
	This study	DE-SPEC	sample direction.		165.2	-67.3	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr21g	sr21	sr21g2
346.7	This study			-73									Igneous:Extrusive	Lava Flow					42.49962	Basalt	245.851	FS-FD:SO-POM:SO-SUN	g		sr21h	sr21	
	This study	DE-SPEC	sample direction.		176.5	-63.8	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr21h	sr21	sr21h1
340	This study			-79									Igneous:Extrusive	Lava Flow					42.49962	Basalt	245.851	FS-FD:SO-POM:SO-SUN	g		sr21i	sr21	
339.4	This study			-82									Igneous:Extrusive	Lava Flow					42.49962	Basalt	245.851	FS-FD:SO-POM:SO-SUN	g		sr21j	sr21	
	This study	DE-SPEC	sample direction.		170.1	-66.5	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr21j	sr21	sr21j2
56.7	This study			-73									Igneous:Extrusive	Lava Flow					42.50001	Basalt	245.85	FS-FD:SO-POM:SO-SUN	g		sr22a	sr22	
	This study		sample direction.		248.2	45	1	0	1	p	n	0										DA-DIR-GEO:DE-BFP:SO-SUN:LP-DIR-T		g	sr22a	sr22	sr22a1
109.4	This study			-100									Igneous:Extrusive	Lava Flow					42.50001	Basalt	245.85	FS-FD:SO-POM:SO-SUN	g		sr22b	sr22	
	This study	DE-SPEC	sample direction.		12.7	29.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr22b	sr22	sr22b2
291.6	This study			-14									Igneous:Extrusive	Lava Flow					42.50001	Basalt	245.85	FS-FD:SO-POM:SO-SUN	g		sr22c	sr22	
113.3	This study			-93									Igneous:Extrusive	Lava Flow					42.50001	Basalt	245.85	FS-FD:SO-POM:SO-SUN	g		sr22d	sr22	
	This study	DE-SPEC	sample direction.		5.4	35.7	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr22d	sr22	sr22d3
32.2	This study			-89									Igneous:Extrusive	Lava Flow					42.50001	Basalt	245.85	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr22e	sr22	
	This study	DE-SPEC	sample direction.		1.8	28.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr22e	sr22	sr22e1
42.2	This study			-90									Igneous:Extrusive	Lava Flow					42.50001	Basalt	245.85	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr22f	sr22	
	This study	DE-SPEC	sample direction.		5.9	30.1	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr22f	sr22	sr22f1
30.2	This study			-90									Igneous:Extrusive	Lava Flow					42.50001	Basalt	245.85	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr22g	sr22	
	This study	DE-SPEC	sample direction.		5	29.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr22g	sr22	sr22g1
26.2	This study			-85									Igneous:Extrusive	Lava Flow					42.50001	Basalt	245.85	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr22h	sr22	
60.2	This study			-10									Igneous:Extrusive	Lava Flow					42.50001	Basalt	245.85	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr22i	sr22	
	This study	DE-SPEC	sample direction.		4.7	26.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr22i	sr22	sr22i2
2.2	This study			-63									Igneous:Extrusive	Lava Flow					42.50001	Basalt	245.85	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr22j	sr22	
4.2	This study			-85									Igneous:Extrusive	Lava Flow					42.52872	Basalt	245.979	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr23a	sr23	
	This study	DE-SPEC	sample direction.		12.8	45.8	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr23a	sr23	sr23a1
8.2	This study			-83									Igneous:Extrusive	Lava Flow					42.52872	Basalt	245.979	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr23b	sr23	
	This study	DE-SPEC	sample direction.		17.7	43.7	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr23b	sr23	sr23b2
7.2	This study			-88									Igneous:Extrusive	Lava Flow					42.52872	Basalt	245.979	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr23c	sr23	
300.2	This study			-83									Igneous:Extrusive	Lava Flow					42.52872	Basalt	245.979	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr23d	sr23	
	This study	DE-SPEC	sample direction.		12.9	48.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr23d	sr23	sr23d3
299.2	This study			-90									Igneous:Extrusive	Lava Flow					42.52872	Basalt	245.979	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr23e	sr23	
305.2	This study			-78									Igneous:Extrusive	Lava Flow					42.52872	Basalt	245.979	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr23f	sr23	
	This study		sample direction.		198.9	46.4	1	0	1	p	n	0										DA-DIR-GEO:DE-BFP:SO-CMD-NORTH:LP-DIR-T		g	sr23f	sr23	sr23f1
353.2	This study			-58									Igneous:Extrusive	Lava Flow					42.52872	Basalt	245.979	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr23g	sr23	
	This study	DE-SPEC	sample direction.		14.1	45.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr23g	sr23	sr23g1
306.2	This study			-78									Igneous:Extrusive	Lava Flow					42.52872	Basalt	245.979	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr23h	sr23	
304.2	This study			-71									Igneous:Extrusive	Lava Flow					42.52872	Basalt	245.979	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr23i	sr23	
300.2	This study			-66									Igneous:Extrusive	Lava Flow					42.52872	Basalt	245.979	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr23j	sr23	
295.2	This study			-77									Igneous:Extrusive	Lava Flow					42.52872	Basalt	245.979	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr23k	sr23	
100.2	This study			-75									Igneous:Extrusive	Lava Flow					42.45559	Basalt	245.636	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr24a	sr24	
	This study	DE-SPEC	sample direction.		158.7	-60.5	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr24a	sr24	sr24a1
46	This study			-83									Igneous:Extrusive	Lava Flow					42.45559	Basalt	245.636	FS-FD:SO-POM:SO-SUN	g		sr24b	sr24	
	This study	DE-SPEC	sample direction.		159.9	-61	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr24b	sr24	sr24b3
92.5	This study			-94									Igneous:Extrusive	Lava Flow					42.45559	Basalt	245.636	FS-FD:SO-POM:SO-SUN	g		sr24c	sr24	
	This study	DE-SPEC	sample direction.		156.9	-62.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr24c	sr24	sr24c2
80.2	This study			-81									Igneous:Extrusive	Lava Flow					42.45559	Basalt	245.636	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr24d	sr24	
	This study	DE-SPEC	sample direction.		167.3	-66.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr24d	sr24	sr24d1
121.4	This study			-83									Igneous:Extrusive	Lava Flow					42.45559	Basalt	245.636	FS-FD:SO-POM:SO-SUN	g		sr24e	sr24	
96.2	This study			-88									Igneous:Extrusive	Lava Flow					42.45559	Basalt	245.636	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr24f	sr24	
95.2	This study			-81									Igneous:Extrusive	Lava Flow					42.45559	Basalt	245.636	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr24g	sr24	
96.2	This study			-91									Igneous:Extrusive	Lava Flow					42.45559	Basalt	245.636	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr24h	sr24	
229.6	This study			-89									Igneous:Extrusive	Lava Flow					42.45559	Basalt	245.636	FS-FD:SO-POM:SO-SUN	g		sr24i	sr24	
	This study	DE-SPEC	sample direction.		174	-59.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr24i	sr24	sr24i2
273.6	This study			-78									Igneous:Extrusive	Lava Flow					42.45559	Basalt	245.636	FS-FD:SO-POM:SO-SUN	g		sr24j	sr24	
209.2	This study			-66									Igneous:Extrusive	Lava Flow					42.48923	Basalt	245.6	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr25a	sr25	
222.2	This study			-87									Igneous:Extrusive	Lava Flow					42.48923	Basalt	245.6	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr25b	sr25	
	This study	DE-SPEC	sample direction.		1.5	59.6	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr25b	sr25	sr25b2
231.2	This study			-85									Igneous:Extrusive	Lava Flow					42.48923	Basalt	245.6	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr25c	sr25	
211.2	This study			-81									Igneous:Extrusive	Lava Flow					42.48923	Basalt	245.6	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr25d	sr25	
	This study	DE-SPEC	sample direction.		10.3	64.1	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr25d	sr25	sr25d2
215.2	This study			-95									Igneous:Extrusive	Lava Flow					42.48923	Basalt	245.6	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr25e	sr25	
	This study	DE-SPEC	sample direction.		0.1	60.8	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr25e	sr25	sr25e2
149.2	This study			-90									Igneous:Extrusive	Lava Flow					42.48923	Basalt	245.6	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr25f	sr25	
	This study	DE-SPEC	sample direction.		1.5	63.8	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr25f	sr25	sr25f3
248.2	This study			-74									Igneous:Extrusive	Lava Flow					42.48923	Basalt	245.6	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr25g	sr25	
197.2	This study			-61									Igneous:Extrusive	Lava Flow					42.48923	Basalt	245.6	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr25h	sr25	
	This study	DE-SPEC	sample direction.		1.9	60.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr25h	sr25	sr25h1
168.2	This study			-28									Igneous:Extrusive	Lava Flow					42.48923	Basalt	245.6	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr25i	sr25	
218.2	This study			-76									Igneous:Extrusive	Lava Flow					42.48923	Basalt	245.6	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr25j	sr25	
237	This study			-11									Igneous:Extrusive	Lava Flow					42.46186	Basalt	245.615	FS-FD:SO-POM:SO-SUN	g		sr26a	sr26	
	This study	DE-SPEC	sample direction.		2.6	60.1	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr26a	sr26	sr26a3
313.2	This study			-6									Igneous:Extrusive	Lava Flow					42.46186	Basalt	245.615	FS-FD:SO-POM:SO-SUN	g		sr26b	sr26	
	This study	DE-SPEC	sample direction.		359.5	57.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr26b	sr26	sr26b2
322.9	This study			-79									Igneous:Extrusive	Lava Flow					42.46186	Basalt	245.615	FS-FD:SO-POM:SO-SUN	g		sr26c	sr26	
	This study	DE-SPEC	sample direction.		17.5	66	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr26c	sr26	sr26c3
314.7	This study			-76									Igneous:Extrusive	Lava Flow					42.46186	Basalt	245.615	FS-FD:SO-POM:SO-SUN	g		sr26d	sr26	
325.4	This study			-83									Igneous:Extrusive	Lava Flow					42.46186	Basalt	245.615	FS-FD:SO-POM:SO-SUN	g		sr26e	sr26	
	This study	DE-SPEC	sample direction.		356.5	62.8	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr26e	sr26	sr26e3
	This study		sample direction.		340.9	-22.6	1	0	1	p	n	0										DA-DIR-GEO:DE-BFP:SO-SUN:LP-DIR-T		g	sr26e	sr26	sr26e2
305.2	This study			-79									Igneous:Extrusive	Lava Flow					42.46186	Basalt	245.615	FS-FD:SO-POM:SO-SUN	g		sr26f	sr26	
	This study	DE-SPEC	sample direction.		341.3	65.6	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr26f	sr26	sr26f1
249.2	This study			-85									Igneous:Extrusive	Lava Flow					42.46186	Basalt	245.615	FS-FD:SO-POM:SO-SUN	g		sr26g	sr26	
326.5	This study			-85									Igneous:Extrusive	Lava Flow					42.46186	Basalt	245.615	FS-FD:SO-POM:SO-SUN	g		sr26h	sr26	
287.4	This study			-65									Igneous:Extrusive	Lava Flow					42.46186	Basalt	245.615	FS-FD:SO-POM:SO-SUN	g		sr26i	sr26	
	This study	DE-SPEC	sample direction.		353.1	56.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr26i	sr26	sr26i1
303.2	This study			-80									Igneous:Extrusive	Lava Flow					42.46186	Basalt	245.615	FS-FD:SO-POM:SO-SUN	g		sr26j	sr26	
107.2	This study			-50									Igneous:Extrusive	Lava Flow					42.69156	Basalt	247.036	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr27a	sr27	
	This study		sample direction.		288.8	-15.6	1	0	1	p	n	0										DA-DIR-GEO:DE-BFP:SO-CMD-NORTH:LP-DIR-AF		g	sr27a	sr27	sr27a2
98.2	This study			-63									Igneous:Extrusive	Lava Flow					42.69156	Basalt	247.036	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr27b	sr27	
12.2	This study			-26									Igneous:Extrusive	Lava Flow					42.69156	Basalt	247.036	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr27c	sr27	
	This study	DE-SPEC	sample direction.		229.6	72.5	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr27c	sr27	sr27c2
	This study		sample direction.		191.7	-16.8	1	0	1	p	n	0										DA-DIR-GEO:DE-BFP:SO-CMD-NORTH:LP-DIR-AF		g	sr27c	sr27	sr27c1
5.2	This study			-23									Igneous:Extrusive	Lava Flow					42.69156	Basalt	247.036	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr27d	sr27	
	This study	DE-SPEC	sample direction.		218.6	70.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr27d	sr27	sr27d1
27.2	This study			-65									Igneous:Extrusive	Lava Flow					42.69156	Basalt	247.036	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr27e	sr27	
	This study		sample direction.		210.6	-16.9	1	0	1	p	n	0										DA-DIR-GEO:DE-BFP:SO-CMD-NORTH:LP-DIR-AF		g	sr27e	sr27	sr27e2
11.2	This study			-70									Igneous:Extrusive	Lava Flow					42.69156	Basalt	247.036	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr27f	sr27	
125.2	This study			-86									Igneous:Extrusive	Lava Flow					42.65289	Basalt	246.988	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr28a	sr28	
	This study	DE-SPEC	sample direction.		194.5	-51.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr28a	sr28	sr28a1
172.2	This study			-76									Igneous:Extrusive	Lava Flow					42.65289	Basalt	246.988	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr28b	sr28	
	This study	DE-SPEC	sample direction.		210	-55	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr28b	sr28	sr28b1
147.2	This study			-85									Igneous:Extrusive	Lava Flow					42.65289	Basalt	246.988	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr28c	sr28	
	This study	DE-SPEC	sample direction.		195.1	-51.5	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr28c	sr28	sr28c1
	This study	DE-SPEC	sample direction.		192.9	-54.1	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr28c	sr28	sr28c2
162.2	This study			-78									Igneous:Extrusive	Lava Flow					42.65289	Basalt	246.988	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr28d	sr28	
152.2	This study			-92									Igneous:Extrusive	Lava Flow					42.65289	Basalt	246.988	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr28e	sr28	
	This study	DE-SPEC	sample direction.		200.9	-46.8	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr28e	sr28	sr28e1
151.2	This study			-75									Igneous:Extrusive	Lava Flow					42.65289	Basalt	246.988	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr28f	sr28	
	This study	DE-SPEC	sample direction.		197.2	-47.5	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr28f	sr28	sr28f1
140.2	This study			-87									Igneous:Extrusive	Lava Flow					42.65289	Basalt	246.988	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr28g	sr28	
	This study	DE-SPEC	sample direction.		193	-53.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr28g	sr28	sr28g2
153.2	This study			-86									Igneous:Extrusive	Lava Flow					42.65289	Basalt	246.988	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr28h	sr28	
	This study	DE-SPEC	sample direction.		196.3	-48.2	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr28h	sr28	sr28h1
144.2	This study			-78									Igneous:Extrusive	Lava Flow					42.65289	Basalt	246.988	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr28i	sr28	
125.2	This study			-82									Igneous:Extrusive	Lava Flow					42.65289	Basalt	246.988	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr28j	sr28	
290.2	This study			-37									Igneous:Extrusive	Lava Flow					43.30504	Basalt	247.732	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr29a	sr29	
	This study	DE-SPEC	sample direction.		6.3	62.8	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr29a	sr29	sr29a1
	This study	DE-SPEC	sample direction.		4	61.7	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr29a	sr29	sr29a2
298.2	This study			-91									Igneous:Extrusive	Lava Flow					43.30504	Basalt	247.732	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr29b	sr29	
	This study	DE-SPEC	sample direction.		5.8	61.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr29b	sr29	sr29b1
295.2	This study			-75									Igneous:Extrusive	Lava Flow					43.30504	Basalt	247.732	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr29c	sr29	
	This study	DE-SPEC	sample direction.		11.6	61.3	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr29c	sr29	sr29c1
305.2	This study			-66									Igneous:Extrusive	Lava Flow					43.30504	Basalt	247.732	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr29d	sr29	
325.2	This study			-34									Igneous:Extrusive	Lava Flow					43.30504	Basalt	247.732	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr29e	sr29	
	This study	DE-SPEC	sample direction.		16.4	64.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr29e	sr29	sr29e3
317.2	This study			-62									Igneous:Extrusive	Lava Flow					43.30504	Basalt	247.732	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr29f	sr29	
304.2	This study			-68									Igneous:Extrusive	Lava Flow					43.30504	Basalt	247.732	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr29g	sr29	
	This study	DE-SPEC	sample direction.		9.4	61.8	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr29g	sr29	sr29g1
	This study	DE-SPEC	sample direction.		12.9	62.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr29g	sr29	sr29g2
308.2	This study			-57									Igneous:Extrusive	Lava Flow					43.30504	Basalt	247.732	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr29h	sr29	
	This study	DE-SPEC	sample direction.		9.9	64.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr29h	sr29	sr29h1
316.2	This study			-88									Igneous:Extrusive	Lava Flow					43.30504	Basalt	247.732	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr29i	sr29	
319.2	This study			-59									Igneous:Extrusive	Lava Flow					43.30504	Basalt	247.732	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr29j	sr29	
19.6	This study			-67									Igneous:Extrusive	Lava Flow					43.36817	Basalt	247.345	FS-FD:SO-POM:SO-SUN	g		sr30a	sr30	
	This study	DE-SPEC	sample direction.		14.2	64.3	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr30a	sr30	sr30a1
	This study	DE-SPEC	sample direction.		9.9	62.1	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr30a	sr30	sr30a2
	This study	IE-SPEC	sample intensity.												4.845e-05	0	0	1				IE-TT:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI:LP-PI-TRM		g	sr30a	sr30	sr30a2
44.2	This study			-32									Igneous:Extrusive	Lava Flow					43.36817	Basalt	247.345	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr30b	sr30	
	This study	DE-SPEC	sample direction.		7.5	67.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr30b	sr30	sr30b2
37	This study			-73									Igneous:Extrusive	Lava Flow					43.36817	Basalt	247.345	FS-FD:SO-POM:SO-SUN	g		sr30c	sr30	
	This study	DE-SPEC	sample direction.		359.4	65.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr30c	sr30	sr30c1
26.6	This study			-76									Igneous:Extrusive	Lava Flow					43.36817	Basalt	247.345	FS-FD:SO-POM:SO-SUN	g		sr30d	sr30	
	This study	DE-SPEC	sample direction.		9.4	70.7	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr30d	sr30	sr30d2
95	This study			-54									Igneous:Extrusive	Lava Flow					43.36817	Basalt	247.345	FS-FD:SO-POM:SO-SUN	g		sr30e	sr30	
	This study	DE-SPEC	sample direction.		4.2	70.5	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr30e	sr30	sr30e1
4.9	This study			-78									Igneous:Extrusive	Lava Flow					43.36817	Basalt	247.345	FS-FD:SO-POM:SO-SUN	g		sr30f	sr30	
22.7	This study			-50									Igneous:Extrusive	Lava Flow					43.36817	Basalt	247.345	FS-FD:SO-POM:SO-SUN	g		sr30g	sr30	
38.1	This study			-63									Igneous:Extrusive	Lava Flow					43.36817	Basalt	247.345	FS-FD:SO-POM:SO-SUN	g		sr30h	sr30	
86.5	This study			-49									Igneous:Extrusive	Lava Flow					43.36817	Basalt	247.345	FS-FD:SO-POM:SO-SUN	g		sr30i	sr30	
	This study	DE-SPEC	sample direction.		6.7	65.8	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr30i	sr30	sr30i1
65.8	This study			-55									Igneous:Extrusive	Lava Flow					43.36817	Basalt	247.345	FS-FD:SO-POM:SO-SUN	g		sr30j	sr30	
17.2	This study			-36									Igneous:Extrusive	Lava Flow					43.42133	Basalt	247.256	FS-FD:SO-POM:SO-SUN	g		sr31a	sr31	
	This study	DE-SPEC	sample direction.		23.9	54	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr31a	sr31	sr31a1
	This study	DE-SPEC	sample direction.		24.8	54.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr31a	sr31	sr31a2
21.7	This study			-16									Igneous:Extrusive	Lava Flow					43.42133	Basalt	247.256	FS-FD:SO-POM:SO-SUN	g		sr31b	sr31	
